review_id,text,relevance,sentiment,behaviours,barriers
7c734c47-57c6-4adf-9e40-a02d0ca47585,I realy like this app because I need south Indian lehnga and mytra always give me fastest diliver order I am happy using this app. love you myntra,Indirect,positive,"Purchased, Wishlisted/Saved",
936cf71b-5a7f-4eea-b10c-1c75fe5152ee,nice,Indirect,positive,"Purchased, Considered but didn't buy, Wishlisted/Saved, Compared products","Product appearance, Reviews/ratings"
8ab46216-c645-4b16-83ef-5bb1e080ceb5,good,Indirect,positive,"Purchased, Compared products, Wishlisted/Saved, Considered but didn't buy","Availability, Reviews/ratings, Product appearance, Recommendations, Size/Fit, Quality uncertainty, Trust, Price"
536cbd22-83c4-49f3-b73a-18332935fbd7,The shopping on this app is so smooth,Direct,positive,"Purchased, Compared products, Wishlisted/Saved","Product discovery, Product appearance, Delivery, Price, Product comparison, Discount waiting, Size/Fit, Availability, Recommendations"
2cb20ac2-3870-4f34-873a-8682ad649ffd,always good service when I raise return item same time I got refund,Direct,positive,Purchased,"Return/Exchange, Availability, Price"
f782e89f-87c4-48e7-a96a-9eb59c550335,very good very nice 👌,Indirect,positive,"Purchased, Compared products, Wishlisted/Saved","Reviews/ratings, Product appearance, Price, Delivery, Recommendations, Availability, Size/Fit, Product comparison"
482878ee-fb6b-4706-8c1e-ab1937490a7e,"recently had worst experience with Myntra. For two consecutive orders they delivered wrong size. I ordered 4 UCB tshirt size S, however they delivered all M size, I returned it and thought mistake could happen sometimes. I then ordered two new UCB tshirt size S, again they delivered size M, this time I was really very frustrated. I was shopping for my travel, and now the exchange date is after my travel date.",Indirect,negative,"Purchased, Compared products","Reviews/ratings, Size/Fit, Return/Exchange, Delivery, Quality uncertainty, Product appearance, Choice overload, Availability, Discount waiting"
6c1b4fd3-7318-40fb-bc8b-4382219f09fe,good,Indirect,positive,"Purchased, Compared products, Wishlisted/Saved, Considered but didn't buy","Availability, Reviews/ratings, Product appearance, Recommendations, Size/Fit, Quality uncertainty, Trust, Price"
c0c8974e-6365-494d-816b-ac479b715b69,"outstanding overall service, trusted and loyal.",Direct,positive,"Compared products, Purchased, Wishlisted/Saved, Waiting","Trust, Availability, Price, Delivery, Reviews/ratings, Recommendations, Size/Fit, Product appearance, Return/Exchange"
af30e08a-5c36-408f-95d8-0dca1ec14561,good 😊,Indirect,positive,"Purchased, Wishlisted/Saved","Reviews/ratings, Availability"
b3ec63aa-0974-4cb9-843e-bca243104ab5,"very bad,iska saman bahut mahenga hai or mesho shopsy se dubble rate hai ,isse badhiya mesho shopsy hai",Indirect,negative,,"Reviews/ratings, Product appearance"
1b3b8203-9a81-45d3-aad9-4e024db436f5,having good experience with myntra. Good online shopping platform which provides High quality products in affordable price. I recommend myntra for their services and quality.,Direct,positive,"Purchased, Compared products, Wishlisted/Saved, Waiting","Price, Recommendations, Reviews/ratings, Delivery, Product discovery, Product comparison, Product appearance, Availability, Discount waiting, Trust, Size/Fit, Return/Exchange, Quality uncertainty, Choice overload"
3a166b04-9c6d-4b0d-add7-5da95f3339db,good 💯,Indirect,positive,"Purchased, Wishlisted/Saved, Compared products","Reviews/ratings, Availability, Trust, Recommendations, Product appearance"
d6efb5bc-30aa-48b1-b554-41efbd5842b3,better than other app,Direct,positive,"Purchased, Compared products, Wishlisted/Saved","Product comparison, Product appearance, Availability"
dcc5db72-e27e-478f-aaaf-a5a7d0ce93d1,it's a good product,Direct,positive,"Compared products, Purchased, Considered but didn't buy, Wishlisted/Saved, Waiting","Reviews/ratings, Delivery, Availability, Product appearance, Product comparison, Size/Fit, Product discovery, Price, Return/Exchange, Trust, Recommendations, Discount waiting"
1f0bc0d7-e6ef-4083-a3e4-1f05221faf33,jut like wow so beautiful ❤️,Direct,positive,"Purchased, Compared products, Considered but didn't buy","Product appearance, Reviews/ratings, Choice overload, Price"
c9eadc01-ce87-47d3-acdd-4018bceccb79,great app,Indirect,positive,Purchased,"Product discovery, Delivery, Reviews/ratings"
41971a62-7fe1-435f-b404-8b8a978cb1a7,good app,Indirect,positive,"Purchased, Wishlisted/Saved","Delivery, Product discovery, Reviews/ratings, Recommendations"
43469049-6580-4395-a36a-f680b3d2b358,very nice,Indirect,positive,"Purchased, Wishlisted/Saved, Compared products, Considered but didn't buy","Product appearance, Reviews/ratings, Price, Availability"
cc4d101b-e585-46bb-a83a-cf2578d39a49,"--- *Myntra is not just a shopping app, it's a fashion destination. ❤️* What I love about Myntra: *1. Huge Collection:* From top international brands to Indian labels, everything is in one place. Whether it's casual, ethnic, formal, or gym wear - you find it all. *2. Quality & Authenticity:* Every product is 100% original. The quality is always top-notch. *3. Amazing Offers:* Sales, discounts, and Myntra Points make shopping super affordable.",Direct,positive,"Purchased, Compared products, Wishlisted/Saved, Considered but didn't buy, Waiting","Discount waiting, Product discovery, Choice overload, Availability, Trust, Price, Quality uncertainty, Reviews/ratings, Delivery, Product appearance, Product comparison, Return/Exchange, Recommendations, Size/Fit"
342d996b-54dd-43b1-8d7b-ff4a02320379,bakwass aap hai mut use karo...return lene koy ata nahi aur refund bhi nahi milega ..west of time app location..froud app hai play store please delete Thair licence. don't buy anythings...,Indirect,negative,"Considered but didn't buy, Purchased",
edf3ba6b-b568-4465-b040-841ff06ac79e,super,Direct,positive,"Purchased, Compared products, Wishlisted/Saved","Availability, Product appearance, Size/Fit"
cefc68de-2795-49bf-925b-61b5800ddb65,The overall experience is unsatisfactory. Very poor customer service support team. Their representatives are always busy and the chat support ends abruptly always.,Indirect,negative,"Purchased, Compared products, Waiting, Considered but didn't buy, Wishlisted/Saved","Choice overload, Reviews/ratings, Price, Availability, Discount waiting, Product appearance, Return/Exchange, Quality uncertainty, Size/Fit, Delivery, Recommendations, Trust, Product comparison, Product discovery"
702755c4-52f7-4d35-a571-e97d77772112,"worst service,After accepting the order myntra cancelled the order on the exact day of delivery, for which i waited the whole day.",Indirect,negative,Purchased,
2c4ef32d-ae42-4185-8bbc-a4d7531f459e,excellent,Indirect,positive,"Purchased, Compared products, Wishlisted/Saved","Reviews/ratings, Product appearance, Availability, Price, Size/Fit, Delivery, Recommendations, Trust, Return/Exchange"
41cf729e-23b9-47bb-a0dc-5a0f64d4e5e3,myntra is the best online website for shopping. I'm using this App from years..,Direct,positive,Purchased,
f32bbd45-557d-4833-a0a0-7e83375b08af,verry good,Indirect,positive,"Purchased, Compared products, Wishlisted/Saved","Reviews/ratings, Product appearance, Availability, Size/Fit, Price, Trust, Recommendations"
2c9269ab-f669-4d3d-a971-222dc29c2db3,please make some discount available for users,Indirect,neutral,Waiting,"Availability, Price"
ccecdeaa-7fd6-4c90-8fdb-55f38634ceb1,nice product 👍,Indirect,positive,"Purchased, Compared products, Wishlisted/Saved, Considered but didn't buy","Reviews/ratings, Product appearance, Delivery, Availability, Product comparison, Price, Size/Fit, Product discovery"
a114956f-33fb-4c8c-ab4a-42b6285d2bbf,good,Indirect,positive,"Purchased, Compared products, Wishlisted/Saved, Considered but didn't buy","Availability, Reviews/ratings, Product appearance, Recommendations, Size/Fit, Quality uncertainty, Trust, Price"
af389020-14b0-4e7d-965a-0916fbbe2d12,very good shopping experience,Direct,positive,"Purchased, Wishlisted/Saved, Compared products","Reviews/ratings, Size/Fit, Price, Product comparison, Delivery, Product appearance, Availability, Return/Exchange, Product discovery, Recommendations, Discount waiting"
214b4ce0-400c-4c05-9661-810231970227,Geniune product and return or exchange are easily,Direct,positive,"Purchased, Compared products, Considered but didn't buy","Return/Exchange, Availability, Product appearance, Product comparison, Price"
26491044-c12a-43fe-b823-1bb9e5eddcd8,"""Myntra is my absolute go-to app for fashion and lifestyle shopping! The user interface is very smooth, search filters are highly accurate, and the sizing guides are mostly perfect. Delivery is usually on time, and refunds are processed swiftly. Highly recommended!""",Indirect,positive,"Purchased, Compared products, Wishlisted/Saved, Waiting, Considered but didn't buy","Reviews/ratings, Product appearance, Recommendations, Size/Fit, Delivery, Return/Exchange, Discount waiting, Availability, Price, Product comparison, Product discovery, Trust, Quality uncertainty"
ef48174a-40ef-4cd5-8b70-52241f7f1778,very good,Indirect,positive,"Purchased, Compared products, Wishlisted/Saved","Reviews/ratings, Price, Product appearance, Availability, Delivery, Size/Fit, Recommendations"
73f947eb-d795-480f-a693-78d597597324,good,Indirect,positive,"Purchased, Compared products, Wishlisted/Saved, Considered but didn't buy","Availability, Reviews/ratings, Product appearance, Recommendations, Size/Fit, Quality uncertainty, Trust, Price"
5cd2f479-21d7-4579-8f5a-eadb30f47bd4,love this app.. purchase product with less money ❤️😋,Indirect,positive,"Purchased, Wishlisted/Saved, Compared products","Product comparison, Product discovery, Discount waiting, Recommendations, Price, Delivery, Size/Fit, Availability, Reviews/ratings, Product appearance, Trust, Return/Exchange"
4f67e5fd-d320-42a1-aa89-9365330e2902,good,Indirect,positive,"Purchased, Compared products, Wishlisted/Saved, Considered but didn't buy","Availability, Reviews/ratings, Product appearance, Recommendations, Size/Fit, Quality uncertainty, Trust, Price"
9901179c-b06d-4206-8bd9-819a1ffc0be8,worst app for online shopping no proper response deliveries being cancelled for no reasons repeatedly cannot raise complaint no proper response to the complaint raised,Indirect,negative,,"Delivery, Product comparison, Price, Quality uncertainty"
503a603d-553a-402b-a4f9-b6f18ac6cfd4,fabulous,Indirect,positive,"Purchased, Compared products, Wishlisted/Saved, Considered but didn't buy","Product appearance, Reviews/ratings, Size/Fit, Availability, Price, Delivery, Quality uncertainty, Recommendations, Product comparison, Product discovery, Return/Exchange"
827d65fd-26ef-44ca-9ae7-14e6e4857219,nice product,Indirect,positive,"Purchased, Compared products, Considered but didn't buy, Wishlisted/Saved","Product appearance, Reviews/ratings, Delivery, Price, Availability, Size/Fit, Product comparison, Product discovery"
ddb1d5c0-204a-4df1-a5c4-d16c9ad5ca71,excellent collection,Indirect,positive,"Compared products, Purchased","Choice overload, Reviews/ratings"
5b14e0fa-1f6c-49ce-975f-3d57b287458e,best app ... never disappoints,Direct,positive,"Compared products, Purchased, Wishlisted/Saved","Reviews/ratings, Delivery, Product comparison, Size/Fit, Price, Recommendations, Product discovery, Availability, Trust, Product appearance"
3cd8c5af-f1b5-4085-99c4-d5d3161eca5d,Amazed by this app!,Indirect,negative,Wishlisted/Saved,"Product discovery, Recommendations, Reviews/ratings, Size/Fit, Delivery"
8d46ac9f-c37f-4b2b-beb1-e3b62dc10f7b,worst delivery service 💦💦 no support just ai,Indirect,negative,,Delivery
f3e534fd-3787-4f1c-bc19-57b2e00e2e45,A good store for all things,Indirect,positive,"Compared products, Purchased, Wishlisted/Saved","Availability, Reviews/ratings, Trust, Price"
6bfa279c-f562-4e01-9476-01a039231c46,"I love u mintra.. great deals on all products, daily cash rewards, also got big cashback after shopping. love it thank very much..",Indirect,positive,"Compared products, Purchased, Wishlisted/Saved","Product appearance, Product discovery, Price, Discount waiting, Recommendations, Product comparison, Choice overload, Reviews/ratings, Size/Fit, Availability, Delivery, Return/Exchange"
4ae24002-5b6d-44e1-8fb6-67a70aeddefa,all products are of good quality in myntra,Direct,positive,"Purchased, Compared products","Product comparison, Reviews/ratings, Availability, Delivery"
c4464d6b-9b9f-4e69-a9bc-1503dea17f18,quality products,Indirect,positive,"Compared products, Purchased, Considered but didn't buy, Wishlisted/Saved","Product comparison, Delivery, Availability, Reviews/ratings, Size/Fit"
e2f15358-94d8-4390-bbc8-8909c34c884f,good 👍🏻,Indirect,positive,"Purchased, Wishlisted/Saved, Compared products","Reviews/ratings, Product appearance, Availability, Trust, Recommendations"
03296f70-dee6-4b6e-a469-92f0e85fa8ef,Not available coupons only when new account login please fix this Myntra,Indirect,negative,,
88e4c3c6-aa5a-45f7-ad23-4fb309946ce1,very good app,Indirect,positive,"Purchased, Wishlisted/Saved, Considered but didn't buy","Reviews/ratings, Delivery, Product discovery, Recommendations, Price, Availability"
7c854520-b7e9-452a-8e91-11613b3c64ae,best,Indirect,positive,"Purchased, Wishlisted/Saved, Compared products, Considered but didn't buy","Availability, Recommendations, Reviews/ratings, Price, Product appearance"
639842c7-298f-4e86-8811-1a290b78920b,nice,Indirect,positive,"Purchased, Considered but didn't buy, Wishlisted/Saved, Compared products","Product appearance, Reviews/ratings"
2351b3b5-3b41-4de0-b3bd-7b414f9151e9,Good,Indirect,positive,"Purchased, Compared products, Wishlisted/Saved","Reviews/ratings, Availability, Size/Fit, Product appearance, Recommendations, Trust, Return/Exchange"
9150d8dd-638a-455b-a54f-ae4ef0ffb783,awesome fits in myntra ❤️‍🔥,Indirect,positive,"Purchased, Wishlisted/Saved, Compared products, Considered but didn't buy","Product appearance, Size/Fit, Reviews/ratings, Product comparison, Product discovery, Price, Availability, Trust"
0c1f1c96-3517-494e-959e-603fe890f36f,very good experience 👍🏻 thanks Myntra perfect shopping app,Indirect,positive,"Purchased, Wishlisted/Saved, Compared products","Reviews/ratings, Product discovery, Product comparison, Product appearance, Size/Fit, Recommendations"
5b531e18-abcd-4e6d-8657-80782b48b6c2,this is cheating app they are not responding for their customers and really feel bad of ur service fraud,Indirect,negative,,Delivery
7b579801-33d4-4acb-88cf-bd8fead8786c,It's far better than other shopping apps bcz I tried almost all the famous shopping apps that delivered different item from the shown image but this can't happened with myntraa,Indirect,positive,Purchased,"Product appearance, Product comparison"
d6f42e45-6ea0-450b-941e-726365c7616d,very very good products in mytra app,Indirect,positive,"Wishlisted/Saved, Considered but didn't buy, Compared products, Purchased","Product comparison, Product discovery, Reviews/ratings, Delivery, Price, Recommendations, Size/Fit, Availability"
da478dfc-165a-4c7d-9b32-9dc05a833175,nice,Indirect,positive,"Purchased, Considered but didn't buy, Wishlisted/Saved, Compared products","Product appearance, Reviews/ratings"
09d412d7-5e62-4809-b888-77b1148bf3e4,worst app as there is no proper reply from customer care support. if we place an order it will get delayed without any proper reason. if we return the item they will take more than one or two months to pick up that item. sometimes they will send used products. I know that my comments and reviews will be removed. but still I can say their customer care support services are too bad..,Indirect,negative,"Waiting, Purchased, Considered but didn't buy","Quality uncertainty, Discount waiting, Size/Fit, Availability, Return/Exchange, Delivery, Price, Reviews/ratings"
155fd6d7-17e2-4066-8c2a-9b6564b2ad48,best to buy good products,Direct,positive,"Compared products, Purchased, Wishlisted/Saved","Recommendations, Product comparison, Product discovery, Product appearance, Price, Availability, Size/Fit, Delivery, Reviews/ratings, Quality uncertainty"
e311a794-f73d-4831-b68d-01eb408e260f,They are cancelling the order more than twice and saying that ( Unfortunately we have to cancel this order due to unforeseen circumstances ) ......,Indirect,negative,,"Quality uncertainty, Choice overload, Delivery, Price"
2b1082d2-2211-491f-ad2a-53651aa9e1a6,very nice,Indirect,positive,"Purchased, Wishlisted/Saved, Compared products, Considered but didn't buy","Product appearance, Reviews/ratings, Price, Availability"
bcfce140-d673-4a90-b94e-0fb12b99e700,super qulity iteam. this itam good clour and good clath and good,Direct,positive,"Purchased, Compared products, Considered but didn't buy, Wishlisted/Saved","Product appearance, Reviews/ratings, Product comparison, Availability, Return/Exchange, Recommendations, Delivery, Price, Size/Fit"
4f2f4942-4275-44cf-a70b-fe9473f53465,it's really good place for shopping. I love this plateform because this is very trusted and quality.also give me 1st priority of customer.,Direct,positive,"Purchased, Compared products, Wishlisted/Saved","Trust, Reviews/ratings, Price, Product appearance, Delivery, Product comparison, Availability"
7412a1e8-e7cc-41ba-a0d2-6c591d4fd9fc,These people are absolute scamsters. They never deliver products on the promised date—either the order gets cancelled or it keeps getting delayed. Don’t trust this app or its fake delivery promises. I’ve never had such a terrible experience with any other online shopping platform. Either improve your service or shut down your operations. Stop misleading and fooling customers.,Indirect,negative,"Purchased, Considered but didn't buy, Wishlisted/Saved, Compared products, Waiting","Quality uncertainty, Delivery, Size/Fit, Product appearance, Trust, Choice overload, Price, Recommendations, Availability, Discount waiting, Return/Exchange, Product discovery, Reviews/ratings, Product comparison"
36c381cd-f61c-4795-9a05-fe17b536afbe,good,Indirect,positive,"Purchased, Compared products, Wishlisted/Saved, Considered but didn't buy","Availability, Reviews/ratings, Product appearance, Recommendations, Size/Fit, Quality uncertainty, Trust, Price"
28f415a0-7981-4c6a-8cdf-50779e9a4168,good,Indirect,positive,"Purchased, Compared products, Wishlisted/Saved, Considered but didn't buy","Availability, Reviews/ratings, Product appearance, Recommendations, Size/Fit, Quality uncertainty, Trust, Price"
f660162d-e648-4e6e-a662-faf9542ebd1f,good,Indirect,positive,"Purchased, Compared products, Wishlisted/Saved, Considered but didn't buy","Availability, Reviews/ratings, Product appearance, Recommendations, Size/Fit, Quality uncertainty, Trust, Price"
7f95ca71-1c77-4b4c-a564-9f9b45549245,Best user interface,Direct,positive,Purchased,Product appearance
186a4305-e331-4f36-aa41-d76a421a6501,nice,Indirect,positive,"Purchased, Considered but didn't buy, Wishlisted/Saved, Compared products","Product appearance, Reviews/ratings"
9e10e40f-ba47-4e71-9fa2-c1c47f526f21,osm,Indirect,neutral,Purchased,
6d3cf00e-ba8f-426a-aa9a-876ec3c338cd,this is an very good app,Direct,positive,"Purchased, Compared products, Considered but didn't buy, Wishlisted/Saved","Delivery, Product discovery, Recommendations, Product comparison, Availability, Size/Fit, Reviews/ratings, Price"
2117b978-0b84-4038-9fce-16e0a1aa8c32,good 👍,Indirect,positive,"Purchased, Wishlisted/Saved, Compared products","Reviews/ratings, Availability, Trust, Product appearance"
8ef5291e-042a-479c-9d25-c7d03957467c,overall good 👍 👌,Indirect,positive,"Purchased, Compared products, Wishlisted/Saved","Reviews/ratings, Product appearance, Availability, Price, Recommendations, Delivery, Size/Fit, Product comparison, Trust, Return/Exchange"
34eca251-5c3a-4f40-a60b-360a67f0163e,it's very interesting,Indirect,positive,"Purchased, Considered but didn't buy, Compared products","Product discovery, Product appearance, Reviews/ratings, Availability, Price, Quality uncertainty"
942b3cbf-f487-4371-b1d3-d0a1a8caf786,good,Indirect,positive,"Purchased, Compared products, Wishlisted/Saved, Considered but didn't buy","Availability, Reviews/ratings, Product appearance, Recommendations, Size/Fit, Quality uncertainty, Trust, Price"
7f5bc6cc-7bd4-4757-b4e9-2a9eb04b028b,thank you Myntra,Indirect,positive,"Purchased, Wishlisted/Saved, Compared products","Product appearance, Price, Reviews/ratings, Delivery"
517a93af-aa2a-4b75-87fd-cdbde8c0ab5a,"very affordable,and many offers for users are there",Direct,positive,"Compared products, Purchased, Wishlisted/Saved, Considered but didn't buy","Price, Choice overload, Product appearance, Availability, Product discovery, Recommendations, Delivery, Discount waiting, Product comparison, Size/Fit, Reviews/ratings"
95bfd2a6-d83b-4a6c-90b3-5bcbe3d61f16,super quality products,Direct,positive,"Compared products, Purchased, Wishlisted/Saved, Considered but didn't buy","Product comparison, Availability, Delivery, Reviews/ratings, Size/Fit"
7967da83-36b0-4a8b-a929-d50101f47816,good,Indirect,positive,"Purchased, Compared products, Wishlisted/Saved, Considered but didn't buy","Availability, Reviews/ratings, Product appearance, Recommendations, Size/Fit, Quality uncertainty, Trust, Price"
21a1274b-3d5b-422d-af0b-297b4dc03365,I'm satisfied with this shopping app. I ordered a highlander and I received the highlander that I desire,Direct,positive,"Purchased, Compared products, Wishlisted/Saved","Delivery, Availability, Product appearance, Product discovery, Product comparison, Price, Recommendations, Size/Fit, Return/Exchange, Reviews/ratings"
ed024629-b3b0-4fb4-a38a-534d227757c9,delivery should be in between 11am-1pm it should not be late,Direct,neutral,"Purchased, Wishlisted/Saved, Compared products, Waiting","Recommendations, Delivery, Availability, Product appearance, Price, Size/Fit, Quality uncertainty, Trust, Discount waiting"
b88891cb-cc3d-48bd-81a8-9b164c32ae6e,Reliable and easy to use.. service is best.. easy to return and exchange...,Direct,positive,"Purchased, Compared products, Wishlisted/Saved, Considered but didn't buy","Recommendations, Return/Exchange, Availability, Delivery, Trust, Price, Product comparison, Product appearance, Reviews/ratings, Size/Fit, Discount waiting, Product discovery"
894a2777-0f10-4307-8ca3-681c9e446451,is a very happy pk,Indirect,positive,"Purchased, Wishlisted/Saved","Product appearance, Price, Availability"
11dc35d4-4093-4678-b2e2-fec36ee92c90,nyc app perfectly working,Direct,positive,,"Availability, Delivery, Price, Trust, Recommendations, Reviews/ratings, Product discovery"
971f6281-dd18-4d45-ad87-b0a4e54c9b21,best app shoping,Indirect,positive,"Purchased, Wishlisted/Saved, Compared products","Product comparison, Product discovery, Recommendations, Price"
35dd5f8a-eb66-4728-ba8f-50e3c497b883,Best app for fashion,Direct,positive,"Purchased, Wishlisted/Saved, Compared products","Size/Fit, Recommendations, Product comparison"
e26276fb-2cf8-4c6b-afef-44b086fe2748,amazing app really fabulous 😍😍😍😍😍 products 💓💓💓💓💓 you can buy from here .,Direct,positive,"Purchased, Compared products","Product discovery, Choice overload, Product comparison, Recommendations, Delivery, Trust"
726f1d9b-7690-4170-9cc0-17dda4302d5f,sab proudest original milte ha,Direct,neutral,Compared products,Product appearance
caacf491-4535-44cb-899b-eca1ec78a8c7,material and fitting is good 👍 good for it,Direct,positive,"Purchased, Compared products, Wishlisted/Saved, Considered but didn't buy","Size/Fit, Product appearance, Product comparison, Delivery, Reviews/ratings, Availability, Recommendations, Price, Return/Exchange, Product discovery, Trust"
aa507ffd-5f4b-4cc0-8415-5dad4c9f346f,best app with latest collection,Direct,positive,"Purchased, Compared products","Product comparison, Product discovery, Availability, Product appearance, Reviews/ratings, Price, Recommendations, Size/Fit"
db22bab5-874b-450d-a00b-f8d4af51bba3,very good experience💓,Direct,positive,"Purchased, Wishlisted/Saved, Compared products","Reviews/ratings, Availability, Delivery, Return/Exchange, Recommendations, Trust"
5a308457-0ab7-4eb8-99da-67a342f2d327,The product is great a,Direct,positive,"Purchased, Compared products, Considered but didn't buy, Wishlisted/Saved, Waiting","Size/Fit, Reviews/ratings, Product appearance, Product comparison, Delivery, Availability, Product discovery, Price, Return/Exchange, Recommendations, Trust, Discount waiting"
356de0e5-0057-4f12-a359-692bfdf3895d,quality is best 👍💯... go for it guys,Direct,positive,"Purchased, Compared products, Wishlisted/Saved","Product comparison, Price, Reviews/ratings"
4e5aefb0-1bab-473c-8605-a476d30c6999,good and trusted products,Indirect,positive,"Compared products, Purchased, Wishlisted/Saved, Considered but didn't buy","Trust, Product comparison, Availability, Delivery, Reviews/ratings, Recommendations, Product appearance, Size/Fit, Price"
4bd75707-1619-4a71-893e-b629dd3f20b6,good,Indirect,positive,"Purchased, Compared products, Wishlisted/Saved, Considered but didn't buy","Availability, Reviews/ratings, Product appearance, Recommendations, Size/Fit, Quality uncertainty, Trust, Price"
04498e2b-66af-4f76-971f-2ff822d7be03,great,Indirect,positive,"Purchased, Compared products, Wishlisted/Saved","Availability, Reviews/ratings, Product appearance"
228f2010-90df-4287-94d8-8cb7d4d618a2,good shoes,Indirect,positive,"Purchased, Compared products, Wishlisted/Saved, Considered but didn't buy","Size/Fit, Product appearance"
1483a78b-4bce-4c7a-90e5-b7b20a05fd8c,good prodect,Direct,positive,"Purchased, Compared products","Delivery, Price, Product appearance, Recommendations, Product discovery, Reviews/ratings"
e960c71a-782a-4edf-82bb-0bdedbf2b083,Good app for fashion related shopping,Direct,positive,"Wishlisted/Saved, Purchased, Compared products","Size/Fit, Price, Delivery"
e077b1e2-64b5-4546-9c2e-5af0bc6cd4f3,bahut achcha app hai,Indirect,neutral,"Purchased, Considered but didn't buy","Product appearance, Product discovery"
0de8a87a-957a-4799-abfd-178e701bd7cb,All good but I'll give 4 star coz I don't like to pay the platform fee,Indirect,positive,"Considered but didn't buy, Purchased, Compared products","Reviews/ratings, Price"
75d5d6ca-f748-4617-9155-17c875cfd9fe,love it,Indirect,positive,"Purchased, Wishlisted/Saved, Compared products","Reviews/ratings, Product appearance, Availability, Price, Size/Fit, Trust, Recommendations, Return/Exchange, Product discovery"
83cbd760-2d24-4f38-8eb8-ed3e7f3c6b69,super,Direct,positive,"Purchased, Compared products, Wishlisted/Saved","Availability, Product appearance, Size/Fit"
d3875821-8916-45a6-bcc4-8e2ec39b538c,"fraud I received a wrong product from Myntra. I raised a return request and even uploaded the images, but no action has been taken yet. It’s very disappointing to face such issues I am highly disappointed with my recent order. I received a duplicate/fake branded product instead of an original one. I trusted Myntra for genuine products, but this experience has caused me inconvenience and loss. fraud fraud Very disappointing experience with Myntra. fraud scammer",Indirect,negative,"Purchased, Waiting, Compared products, Wishlisted/Saved, Considered but didn't buy","Quality uncertainty, Trust, Product appearance, Price, Return/Exchange, Discount waiting, Size/Fit, Availability, Delivery, Choice overload, Recommendations, Reviews/ratings, Product comparison, Product discovery"
66e33c96-f6c5-4812-a8da-3a5891d926cb,good,Indirect,positive,"Purchased, Compared products, Wishlisted/Saved, Considered but didn't buy","Availability, Reviews/ratings, Product appearance, Recommendations, Size/Fit, Quality uncertainty, Trust, Price"
7ab3d24f-a4b0-4624-af8d-e08b68f7a7d2,best quality clothes and variety available at best prices,Direct,positive,"Wishlisted/Saved, Compared products, Purchased","Availability, Product appearance, Size/Fit, Product comparison, Choice overload, Recommendations, Product discovery, Price, Discount waiting, Delivery"
17ff4b44-c288-40e8-befe-2f675a21663f,good,Indirect,positive,"Purchased, Compared products, Wishlisted/Saved, Considered but didn't buy","Availability, Reviews/ratings, Product appearance, Recommendations, Size/Fit, Quality uncertainty, Trust, Price"
e1db286b-ef3d-4726-bd30-726dcff640cc,siuuu,Indirect,neutral,Purchased,
28e13651-d095-4e34-a4e9-7cf505a051e0,loved the discount they provide on big brands,Direct,positive,"Purchased, Wishlisted/Saved, Compared products","Price, Discount waiting, Product appearance, Product comparison"
ce768b79-c4ad-4d60-8309-06ae0ff4559a,amazing,Indirect,positive,"Purchased, Compared products, Wishlisted/Saved","Availability, Reviews/ratings, Product appearance, Price, Recommendations, Trust, Size/Fit"
dfb539ac-a84d-41f9-8be8-d24f8cb8b7ed,good,Indirect,positive,"Purchased, Compared products, Wishlisted/Saved, Considered but didn't buy","Availability, Reviews/ratings, Product appearance, Recommendations, Size/Fit, Quality uncertainty, Trust, Price"
13771874-60d7-4eb2-a7de-7fee3fe0704f,nice,Indirect,positive,"Purchased, Considered but didn't buy, Wishlisted/Saved, Compared products","Product appearance, Reviews/ratings"
9799e279-d462-4e86-a933-54fbeaf29afb,Better than best,Direct,positive,"Purchased, Compared products, Wishlisted/Saved","Product comparison, Product appearance, Price, Availability, Reviews/ratings, Delivery"
a1daf73f-6582-49c3-8c14-0c8cdf3b186d,this is too good app and this helpful and to trusted app,Direct,positive,"Purchased, Wishlisted/Saved, Compared products","Trust, Product comparison, Product discovery, Recommendations, Delivery, Reviews/ratings, Availability, Price, Size/Fit, Choice overload, Return/Exchange, Product appearance"
daa353a7-e7bd-4f5e-a8ef-6248b0cdbaa1,good,Indirect,positive,"Purchased, Compared products, Wishlisted/Saved, Considered but didn't buy","Availability, Reviews/ratings, Product appearance, Recommendations, Size/Fit, Quality uncertainty, Trust, Price"
24ed5255-5b2f-40d0-90a7-93b2ecd79f08,"Myntra service day by day getting worst. Delivery service is very bad even after charging bogus platform fee. Its so ridiculous, this company eating commission from seller and customer as well by charging platform fee. This issue should be raised in appropriate platforms. Review date 21.08.2026.......... Mytra's service is terrible again. Orders are getting canceled without permission.",Indirect,negative,"Purchased, Compared products, Waiting, Considered but didn't buy, Wishlisted/Saved","Delivery, Reviews/ratings, Choice overload, Recommendations, Discount waiting, Product appearance, Quality uncertainty, Price, Product comparison, Size/Fit, Return/Exchange, Availability, Product discovery, Trust"
21736afb-dbf5-492a-8cbd-315878b80b04,great app...wow,Indirect,positive,"Purchased, Wishlisted/Saved, Compared products","Product discovery, Delivery, Reviews/ratings, Recommendations, Availability, Size/Fit, Trust, Price, Product comparison"
5604b9bb-2f8d-40cc-93a6-0b2516efcd4d,amezing,Indirect,neutral,Purchased,
